source|guest|variant|seed|host|metric|first_hit_mutation_id
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|23
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|19
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|23
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|386
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|41
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|41
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|1000
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|459
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|386
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|1602
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|1499
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|637
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|810
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|499
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|15
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|16
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|637
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|164
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|1
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|1
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|23
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|442
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|20
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|20
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|664
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|1880
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|113
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|44
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|358
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|15
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|15
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|48
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|266
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|22
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|15
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|15
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|18
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|27
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|LOC|27
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|246
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|323
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1203
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1658
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2274
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4801
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|484
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|245
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4318
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3652
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|896
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1040
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|595
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|336
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|673
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3315
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2841
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|815
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4630
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|246
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|467
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|748
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|464
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|23
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|336
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|117
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3005
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2839
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3908
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1890
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1619
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2846
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2401
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3278
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|246
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4433
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2025
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4495
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3108
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|810
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3921
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2703
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|442
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2972
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|646
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3095
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3356
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|459
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|644
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|828
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1832
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3638
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|245
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|695
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2916
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|637
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4919
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3534
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4941
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|660
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|164
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|245
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4931
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3633
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2877
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|540
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|363
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|90
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|263
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|91
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4807
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|637
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4919
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3534
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4941
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|19
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|164
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|107
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4931
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3633
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2877
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1706
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3091
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|20
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3876
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|467
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|467
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|467
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|467
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|23
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|386
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|41
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|41
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1000
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|116
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1567
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2608
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|116
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|753
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|116
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2608
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|464
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|116
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|386
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1000
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|253
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|464
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|117
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|753
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|116
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|244
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|660
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|245
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2972
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|646
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3095
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3356
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|459
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|644
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|828
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|386
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1567
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|386
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|386
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1602
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1499
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1655
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|637
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2646
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|810
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|887
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|499
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3633
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2877
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|55
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|243
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2221
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|75
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1931
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|300
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2039
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|103
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|244
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4251
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|111
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|574
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|116
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|117
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1851
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|262
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|73
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1622
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|250
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|42
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|106
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|16
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|358
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|15
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3491
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|499
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3798
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3091
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|41
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|996
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|457
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|48
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2127
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4964
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|360
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|55
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|260
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2221
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|49
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1931
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2082
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|103
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|352
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4251
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|111
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|574
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|116
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|117
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1851
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|262
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|193
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1622
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|215
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|42
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|106
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|16
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|358
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|43
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|499
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|41
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|996
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|47
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|48
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2127
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4964
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|360
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|120
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1832
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3638
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|851
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1959
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2916
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|637
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4919
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3534
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4941
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4617
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|164
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|949
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4931
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3633
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2877
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|55
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|863
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|854
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|932
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2367
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1041
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|22
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1124
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3098
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2994
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1931
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2429
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|283
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|498
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|763
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|103
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|40
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|945
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|111
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|163
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|187
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|117
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|784
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1178
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2849
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|875
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|522
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|848
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|52
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2189
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|631
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|482
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4921
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|770
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1090
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|288
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|933
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3077
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1875
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|287
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2921
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4692
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|540
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1051
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|38
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|106
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1018
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4104
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4113
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|513
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|16
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|17
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|15
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|887
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|499
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3798
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1706
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|2982
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|20
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|105
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|1567
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|45
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|3848
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|360
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|55
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|4
stepdomain_rerun|g0_baseline|Hybrid_cTS|1236|gard|CTX|863
